datetime,DOsp_1,error_1,error_2,NH4_1,NO3_1,P,I,D
2019-08-28 07:33:00,0.0201,-1.497,-1.5183,8.8738,10.3708,0.1,0.0025,0.1
2019-08-28 07:34:00,0.02,-1.4837,-1.497,8.8734,10.3571,0.1,0.0025,0.1
2019-08-28 07:35:00,0.02,-1.5006,-1.4837,8.8744,10.375,0.1,0.0025,0.1
2019-08-28 07:36:00,0.0222,-1.4795,-1.5006,8.8776,10.3571,0.1,0.0025,0.1
2019-08-28 07:37:00,0.0249,-1.4373,-1.4795,8.8971,10.3344,0.1,0.0025,0.1
2019-08-28 07:38:00,0.02,-1.4421,-1.4373,8.897,10.339,0.1,0.0025,0.1
2019-08-28 07:39:00,0.0205,-1.4244,-1.4421,8.9054,10.3298,0.1,0.0025,0.1
2019-08-28 07:40:00,0.0201,-1.4,-1.4244,8.9167,10.3167,0.1,0.0025,0.1
2019-08-28 07:41:00,0.02,-1.3906,-1.4,8.9126,10.3032,0.1,0.0025,0.1
2019-08-28 07:42:00,0.02,-1.3825,-1.3906,8.9205,10.3031,0.1,0.0025,0.1
2019-08-28 07:43:00,0.02,-1.3788,-1.3825,8.9246,10.3034,0.1,0.0025,0.1
2019-08-28 07:44:00,0.0247,-1.3368,-1.3788,8.9441,10.2809,0.1,0.0025,0.1
2019-08-28 07:45:00,0.02,-1.3329,-1.3368,8.944,10.2769,0.1,0.0025,0.1
2019-08-28 07:46:00,0.0217,-1.3061,-1.3329,8.948,10.2541,0.1,0.0025,0.1
2019-08-28 07:47:00,0.0249,-1.2608,-1.3061,8.9757,10.2365,0.1,0.0025,0.1
2019-08-28 07:48:00,0.02,-1.2768,-1.2608,8.9597,10.2365,0.1,0.0025,0.1
2019-08-28 07:49:00,0.0228,-1.2554,-1.2768,8.9676,10.223,0.1,0.0025,0.1
2019-08-28 07:50:00,0.0228,-1.2296,-1.2554,8.9715,10.2011,0.1,0.0025,0.1
2019-08-28 07:51:00,0.02,-1.2174,-1.2296,8.9753,10.1927,0.1,0.0025,0.1
2019-08-28 07:52:00,0.0227,-1.1832,-1.2174,8.9914,10.1747,0.1,0.0025,0.1
2019-08-28 07:53:00,0.0223,-1.1536,-1.1832,9.0032,10.1568,0.1,0.0025,0.1
2019-08-28 07:54:00,0.0249,-1.1118,-1.1536,9.0271,10.1389,0.1,0.0025,0.1
2019-08-28 07:55:00,0.02,-1.1289,-1.1118,9.015,10.144,0.1,0.0025,0.1
2019-08-28 07:56:00,0.0293,-1.0775,-1.1289,9.0392,10.1167,0.1,0.0025,0.1
2019-08-28 07:57:00,0.029,-1.0404,-1.0775,9.0631,10.1035,0.1,0.0025,0.1
2019-08-28 07:58:00,0.0261,-1.0236,-1.0404,9.067,10.0906,0.1,0.0025,0.1
2019-08-28 07:59:00,0.0226,-1.02,-1.0236,9.0709,10.0909,0.1,0.0025,0.1
2019-08-28 08:00:00,0.0282,-0.9778,-1.02,9.0865,10.0644,0.1,0.0025,0.1
2019-08-28 08:01:00,0.0215,-0.9779,-0.9778,9.0865,10.0644,0.1,0.0025,0.1
2019-08-28 08:02:00,0.0261,-0.9432,-0.9779,9.0988,10.0421,0.1,0.0025,0.1
2019-08-28 08:03:00,0.0221,-0.9344,-0.9432,9.0991,10.0335,0.1,0.0025,0.1
2019-08-28 08:04:00,0.1297,-0.387,-0.9344,9.4076,9.7946,0.1,0.0025,0.1
2019-08-28 08:05:00,0.1498,-0.0126,-0.387,9.6065,9.6191,0.1,0.0025,0.1
2019-08-28 08:06:00,0.1319,0.0838,-0.0126,9.6435,9.5596,0.1,0.0025,0.1
2019-08-28 08:07:00,0.1233,0.0881,0.0838,9.6438,9.5557,0.1,0.0025,0.1
2019-08-28 08:08:00,0.1323,0.1335,0.0881,9.6685,9.535,0.1,0.0025,0.1
2019-08-28 08:09:00,0.1334,0.1597,0.1335,9.6822,9.5225,0.1,0.0025,0.1
2019-08-28 08:10:00,0.149,0.2479,0.1597,9.7289,9.481,0.1,0.0025,0.1
2019-08-28 08:11:00,0.1571,0.3286,0.2479,9.7719,9.4433,0.1,0.0025,0.1
2019-08-28 08:12:00,0.1101,0.1322,0.3286,9.6465,9.5143,0.1,0.0025,0.1
2019-08-28 08:13:00,0.0997,-0.0177,0.1322,9.5601,9.5778,0.1,0.0025,0.1
2019-08-28 08:14:00,0.1114,-0.0337,-0.0177,9.548,9.5817,0.1,0.0025,0.1
2019-08-28 08:15:00,0.1113,-0.0419,-0.0337,9.5484,9.5903,0.1,0.0025,0.1
2019-08-28 08:16:00,0.1231,0.0126,-0.0419,9.5778,9.5652,0.1,0.0025,0.1
2019-08-28 08:17:00,0.1212,0.0298,0.0126,9.5823,9.5526,0.1,0.0025,0.1
2019-08-28 08:18:00,0.1315,0.0887,0.0298,9.6077,9.519,0.1,0.0025,0.1
2019-08-28 08:19:00,0.1317,0.1177,0.0887,9.6244,9.5067,0.1,0.0025,0.1
2019-08-28 08:20:00,0.1367,0.1555,0.1177,9.637,9.4816,0.1,0.0025,0.1
2019-08-28 08:21:00,0.1391,0.1839,0.1555,9.6573,9.4734,0.1,0.0025,0.1
2019-08-28 08:22:00,0.141,0.2048,0.1839,9.6617,9.4568,0.1,0.0025,0.1
2019-08-28 08:23:00,0.1759,0.3851,0.2048,9.7718,9.3867,0.1,0.0025,0.1
2019-08-28 08:24:00,0.3,1.2705,0.3851,10.2874,9.0168,0.1,0.0025,0.1
2019-08-28 08:25:00,0.2633,1.5107,1.2705,10.4087,8.898,0.1,0.0025,0.1
2019-08-28 08:26:00,0.3,1.8113,1.5107,10.5848,8.7734,0.1,0.0025,0.1
2019-08-28 08:27:00,0.3,1.9725,1.8113,10.6684,8.6959,0.1,0.0025,0.1
2019-08-28 08:28:00,0.02,0.5514,1.9725,9.75,9.1986,0.1,0.0025,0.1
2019-08-28 08:29:00,0.0394,-0.0615,0.5514,9.4629,9.5244,0.1,0.0025,0.1
2019-08-28 08:30:00,0.0838,-0.1443,-0.0615,9.4266,9.5708,0.1,0.0025,0.1
2019-08-28 08:31:00,0.0952,-0.127,-0.1443,9.4435,9.5705,0.1,0.0025,0.1
2019-08-28 08:32:00,0.0938,-0.1239,-0.127,9.4474,9.5712,0.1,0.0025,0.1
2019-08-28 08:33:00,0.0983,-0.0988,-0.1239,9.4555,9.5543,0.1,0.0025,0.1
2019-08-28 08:34:00,0.105,-0.052,-0.0988,9.477,9.5291,0.1,0.0025,0.1
2019-08-28 08:35:00,0.1121,0.0068,-0.052,9.5019,9.495,0.1,0.0025,0.1
2019-08-28 08:36:00,0.1172,0.0609,0.0068,9.5311,9.4702,0.1,0.0025,0.1
2019-08-28 08:37:00,0.1087,0.0448,0.0609,9.5192,9.4744,0.1,0.0025,0.1
2019-08-28 08:38:00,0.1221,0.1023,0.0448,9.5438,9.4415,0.1,0.0025,0.1
2019-08-28 08:39:00,0.1259,0.148,0.1023,9.5688,9.4208,0.1,0.0025,0.1
2019-08-28 08:40:00,0.1269,0.1738,0.148,9.5818,9.4081,0.1,0.0025,0.1
2019-08-28 08:41:00,0.1272,0.1858,0.1738,9.586,9.4001,0.1,0.0025,0.1
2019-08-28 08:42:00,0.1299,0.2027,0.1858,9.5944,9.3917,0.1,0.0025,0.1
2019-08-28 08:43:00,0.1422,0.2695,0.2027,9.6239,9.3544,0.1,0.0025,0.1
2019-08-28 08:44:00,0.1437,0.3064,0.2695,9.6323,9.3259,0.1,0.0025,0.1
2019-08-28 08:45:00,0.1458,0.3313,0.3064,9.6488,9.3175,0.1,0.0025,0.1
2019-08-28 08:46:00,0.1501,0.3608,0.3313,9.6621,9.3012,0.1,0.0025,0.1
2019-08-28 08:47:00,0.1548,0.3943,0.3608,9.6749,9.2806,0.1,0.0025,0.1
2019-08-28 08:48:00,0.1533,0.3983,0.3943,9.6707,9.2724,0.1,0.0025,0.1
2019-08-28 08:49:00,0.1589,0.4232,0.3983,9.6791,9.2559,0.1,0.0025,0.1
2019-08-28 08:50:00,0.1658,0.4644,0.4232,9.7004,9.2359,0.1,0.0025,0.1
2019-08-28 08:51:00,0.173,0.5144,0.4644,9.7261,9.2117,0.1,0.0025,0.1
2019-08-28 08:52:00,0.1802,0.5685,0.5144,9.7516,9.1831,0.1,0.0025,0.1
2019-08-28 08:53:00,0.1779,0.5769,0.5685,9.7518,9.1749,0.1,0.0025,0.1
2019-08-28 08:54:00,0.187,0.6188,0.5769,9.7734,9.1546,0.1,0.0025,0.1
2019-08-28 08:55:00,0.1909,0.651,0.6188,9.7815,9.1305,0.1,0.0025,0.1
2019-08-28 08:56:00,0.1911,0.6601,0.651,9.7944,9.1344,0.1,0.0025,0.1
2019-08-28 08:57:00,0.1941,0.6711,0.6601,9.7939,9.1228,0.1,0.0025,0.1
2019-08-28 08:58:00,0.2006,0.7005,0.6711,9.8071,9.1066,0.1,0.0025,0.1
2019-08-28 08:59:00,0.2028,0.7172,0.7005,9.8159,9.0987,0.1,0.0025,0.1
2019-08-28 09:00:00,0.2113,0.7584,0.7172,9.837,9.0786,0.1,0.0025,0.1
2019-08-28 09:01:00,0.2149,0.7874,0.7584,9.85,9.0626,0.1,0.0025,0.1
2019-08-28 09:02:00,0.2167,0.8008,0.7874,9.8592,9.0584,0.1,0.0025,0.1
2019-08-28 09:03:00,0.2255,0.841,0.8008,9.8756,9.0346,0.1,0.0025,0.1
2019-08-28 09:04:00,0.2717,1.0788,0.841,10.0183,8.9395,0.1,0.0025,0.1
2019-08-28 09:05:00,0.2762,1.2052,1.0788,10.0932,8.888,0.1,0.0025,0.1
2019-08-28 09:06:00,0.2627,1.1861,1.2052,10.0702,8.8841,0.1,0.0025,0.1
2019-08-28 09:07:00,0.2793,1.244,1.1861,10.0968,8.8529,0.1,0.0025,0.1
2019-08-28 09:08:00,0.2782,1.2519,1.244,10.0969,8.845,0.1,0.0025,0.1
2019-08-28 09:09:00,0.2829,1.2635,1.2519,10.0968,8.8333,0.1,0.0025,0.1
2019-08-28 09:10:00,0.2873,1.2754,1.2635,10.0969,8.8215,0.1,0.0025,0.1
2019-08-28 09:11:00,0.2938,1.2977,1.2754,10.1191,8.8215,0.1,0.0025,0.1
2019-08-28 09:12:00,0.2996,1.3213,1.2977,10.1233,8.802,0.1,0.0025,0.1
2019-08-28 09:13:00,0.3,1.3336,1.3213,10.1236,8.79,0.1,0.0025,0.1
2019-08-28 09:14:00,0.3,1.4042,1.3336,10.1632,8.7591,0.1,0.0025,0.1
2019-08-28 09:15:00,0.3,1.444,1.4042,10.1762,8.7321,0.1,0.0025,0.1
2019-08-28 09:16:00,0.3,1.4459,1.444,10.1817,8.7358,0.1,0.0025,0.1
2019-08-28 09:17:00,0.3,1.4757,1.4459,10.1997,8.724,0.1,0.0025,0.1
2019-08-28 09:18:00,0.3,1.5041,1.4757,10.2087,8.7046,0.1,0.0025,0.1
2019-08-28 09:19:00,0.3,1.5458,1.5041,10.2351,8.6893,0.1,0.0025,0.1
2019-08-28 09:20:00,0.3,1.573,1.5458,10.2393,8.6663,0.1,0.0025,0.1
2019-08-28 09:21:00,0.2972,1.5533,1.573,10.2353,8.6821,0.1,0.0025,0.1
2019-08-28 09:22:00,0.3,1.5995,1.5533,10.2581,8.6586,0.1,0.0025,0.1
2019-08-28 09:23:00,0.2984,1.5945,1.5995,10.2532,8.6587,0.1,0.0025,0.1
2019-08-28 09:24:00,0.3,1.6224,1.5945,10.2662,8.6438,0.1,0.0025,0.1
2019-08-28 09:25:00,0.3,1.6444,1.6224,10.2803,8.636,0.1,0.0025,0.1
2019-08-28 09:26:00,0.2973,1.6219,1.6444,10.2575,8.6357,0.1,0.0025,0.1
2019-08-28 09:27:00,0.3,1.6457,1.6219,10.2702,8.6245,0.1,0.0025,0.1
2019-08-28 09:28:00,0.3,1.6409,1.6457,10.2579,8.6169,0.1,0.0025,0.1
2019-08-28 09:29:00,0.3,1.6795,1.6409,10.285,8.6055,0.1,0.0025,0.1
2019-08-28 09:30:00,0.3,1.7408,1.6795,10.3157,8.5749,0.1,0.0025,0.1
2019-08-28 09:31:00,0.2948,1.7239,1.7408,10.3028,8.5789,0.1,0.0025,0.1
2019-08-28 09:32:00,0.3,1.74,1.7239,10.3113,8.5713,0.1,0.0025,0.1
2019-08-28 09:33:00,0.3,1.7603,1.74,10.3202,8.5599,0.1,0.0025,0.1
2019-08-28 09:34:00,0.3,1.7738,1.7603,10.3301,8.5563,0.1,0.0025,0.1
2019-08-28 09:35:00,0.3,1.7954,1.7738,10.344,8.5485,0.1,0.0025,0.1
2019-08-28 09:36:00,0.3,1.8115,1.7954,10.3566,8.545,0.1,0.0025,0.1
2019-08-28 09:37:00,0.3,1.8321,1.8115,10.3654,8.5333,0.1,0.0025,0.1
2019-08-28 09:38:00,0.3,1.8662,1.8321,10.3882,8.522,0.1,0.0025,0.1
2019-08-28 09:39:00,0.2985,1.8526,1.8662,10.3747,8.522,0.1,0.0025,0.1
2019-08-28 09:40:00,0.3,1.866,1.8526,10.3839,8.5179,0.1,0.0025,0.1
2019-08-28 09:41:00,0.3,1.8673,1.866,10.3892,8.5219,0.1,0.0025,0.1
2019-08-28 09:42:00,0.3,1.9033,1.8673,10.4022,8.4989,0.1,0.0025,0.1
2019-08-28 09:43:00,0.2992,1.8935,1.9033,10.3926,8.4991,0.1,0.0025,0.1
2019-08-28 09:44:00,0.3015,1.8766,1.8935,10.3792,8.5026,0.1,0.0025,0.1
2019-08-28 09:45:00,0.3104,1.889,1.8766,10.384,8.495,0.1,0.0025,0.1
2019-08-28 09:46:00,0.3145,1.8923,1.889,10.3797,8.4874,0.1,0.0025,0.1
2019-08-28 09:47:00,0.3147,1.8715,1.8923,10.3701,8.4986,0.1,0.0025,0.1
2019-08-28 09:48:00,0.3236,1.8819,1.8715,10.3843,8.5024,0.1,0.0025,0.1
2019-08-28 09:49:00,0.334,1.9152,1.8819,10.4065,8.4913,0.1,0.0025,0.1
2019-08-28 09:50:00,0.3364,1.9198,1.9152,10.4114,8.4916,0.1,0.0025,0.1
2019-08-28 09:51:00,0.3372,1.9024,1.9198,10.3978,8.4954,0.1,0.0025,0.1
2019-08-28 09:52:00,0.342,1.8939,1.9024,10.3932,8.4993,0.1,0.0025,0.1
2019-08-28 09:53:00,0.3491,1.9015,1.8939,10.3932,8.4917,0.1,0.0025,0.1
2019-08-28 09:54:00,0.35,1.9087,1.9015,10.393,8.4843,0.1,0.0025,0.1
2019-08-28 09:55:00,0.35,1.9232,1.9087,10.4033,8.4802,0.1,0.0025,0.1
2019-08-28 09:56:00,0.35,1.9255,1.9232,10.402,8.4765,0.1,0.0025,0.1
2019-08-28 09:57:00,0.35,1.9274,1.9255,10.4073,8.4798,0.1,0.0025,0.1
2019-08-28 09:58:00,0.3437,1.8732,1.9274,10.3984,8.5251,0.1,0.0025,0.1
2019-08-28 09:59:00,0.35,1.8813,1.8732,10.3802,8.4988,0.1,0.0025,0.1
2019-08-28 10:00:00,0.35,1.9279,1.8813,10.4078,8.4799,0.1,0.0025,0.1
2019-08-28 10:01:00,0.3448,1.9013,1.9279,10.3927,8.4914,0.1,0.0025,0.1
2019-08-28 10:02:00,0.35,1.8949,1.9013,10.3937,8.4988,0.1,0.0025,0.1
2019-08-28 10:03:00,0.35,1.9228,1.8949,10.4029,8.4801,0.1,0.0025,0.1
2019-08-28 10:04:00,0.35,2.239,1.9228,10.6143,8.3753,0.1,0.0025,0.1
2019-08-28 10:05:00,0.3127,2.1831,2.239,10.5694,8.3863,0.1,0.0025,0.1
2019-08-28 10:06:00,0.3132,2.1309,2.1831,10.5321,8.4013,0.1,0.0025,0.1
2019-08-28 10:07:00,0.3257,2.1405,2.1309,10.5415,8.4011,0.1,0.0025,0.1
2019-08-28 10:08:00,0.3285,2.1326,2.1405,10.5413,8.4087,0.1,0.0025,0.1
2019-08-28 10:09:00,0.3292,2.1058,2.1326,10.5182,8.4124,0.1,0.0025,0.1
2019-08-28 10:10:00,0.3407,2.1235,2.1058,10.532,8.4086,0.1,0.0025,0.1
2019-08-28 10:11:00,0.3423,2.1141,2.1235,10.5229,8.4088,0.1,0.0025,0.1
2019-08-28 10:12:00,0.3351,2.0476,2.1141,10.4862,8.4386,0.1,0.0025,0.1
2019-08-28 10:13:00,0.3262,1.9455,2.0476,10.4216,8.4761,0.1,0.0025,0.1
2019-08-28 10:14:00,0.3282,1.8807,1.9455,10.3944,8.5137,0.1,0.0025,0.1
2019-08-28 10:15:00,0.338,1.8738,1.8807,10.3946,8.5208,0.1,0.0025,0.1
2019-08-28 10:16:00,0.3423,1.8685,1.8738,10.3897,8.5212,0.1,0.0025,0.1
2019-08-28 10:17:00,0.3484,1.8728,1.8685,10.394,8.5211,0.1,0.0025,0.1
2019-08-28 10:18:00,0.3461,1.8404,1.8728,10.3763,8.5359,0.1,0.0025,0.1
2019-08-28 10:19:00,0.35,1.8372,1.8404,10.3808,8.5436,0.1,0.0025,0.1
2019-08-28 10:20:00,0.3492,1.8088,1.8372,10.3675,8.5587,0.1,0.0025,0.1
2019-08-28 10:21:00,0.35,1.8049,1.8088,10.3674,8.5625,0.1,0.0025,0.1
2019-08-28 10:22:00,0.35,1.8253,1.8049,10.3721,8.5468,0.1,0.0025,0.1
2019-08-28 10:23:00,0.3493,1.8093,1.8253,10.3675,8.5583,0.1,0.0025,0.1
2019-08-28 10:24:00,0.3455,1.7604,1.8093,10.3449,8.5846,0.1,0.0025,0.1
2019-08-28 10:25:00,0.35,1.7683,1.7604,10.3494,8.581,0.1,0.0025,0.1
2019-08-28 10:26:00,0.35,1.7561,1.7683,10.3407,8.5846,0.1,0.0025,0.1
2019-08-28 10:27:00,0.35,1.7655,1.7561,10.3539,8.5884,0.1,0.0025,0.1
2019-08-28 10:28:00,0.3452,1.7246,1.7655,10.3358,8.6112,0.1,0.0025,0.1
2019-08-28 10:29:00,0.3431,1.6726,1.7246,10.3101,8.6375,0.1,0.0025,0.1
2019-08-28 10:30:00,0.35,1.6732,1.6726,10.3144,8.6412,0.1,0.0025,0.1
2019-08-28 10:31:00,0.35,1.6896,1.6732,10.3232,8.6336,0.1,0.0025,0.1
2019-08-28 10:32:00,0.3442,1.6484,1.6896,10.301,8.6525,0.1,0.0025,0.1
2019-08-28 10:33:00,0.3451,1.6119,1.6484,10.2877,8.6758,0.1,0.0025,0.1
2019-08-28 10:34:00,0.35,1.6122,1.6119,10.2918,8.6796,0.1,0.0025,0.1
2019-08-28 10:35:00,0.3492,1.5887,1.6122,10.2875,8.6988,0.1,0.0025,0.1
2019-08-28 10:36:00,0.3493,1.5578,1.5887,10.2875,8.7297,0.1,0.0025,0.1
2019-08-28 10:37:00,0.35,1.5395,1.5578,10.2652,8.7256,0.1,0.0025,0.1
2019-08-28 10:38:00,0.35,1.5301,1.5395,10.2559,8.7258,0.1,0.0025,0.1
2019-08-28 10:39:00,0.35,1.5211,1.5301,10.2467,8.7256,0.1,0.0025,0.1
2019-08-28 10:40:00,0.3029,1.2651,1.5211,10.2551,8.99,0.1,0.0025,0.1
2019-08-28 10:41:00,0.3258,1.2362,1.2651,10.2203,8.9841,0.1,0.0025,0.1
2019-08-28 10:42:00,0.35,1.3454,1.2362,10.2113,8.8658,0.1,0.0025,0.1
2019-08-28 10:43:00,0.35,1.3845,1.3454,10.2112,8.8267,0.1,0.0025,0.1
2019-08-28 10:44:00,0.35,1.3883,1.3845,10.2069,8.8187,0.1,0.0025,0.1
2019-08-28 10:45:00,0.3479,1.3626,1.3883,10.1888,8.8262,0.1,0.0025,0.1
2019-08-28 10:46:00,0.35,1.3887,1.3626,10.207,8.8184,0.1,0.0025,0.1
2019-08-28 10:47:00,0.35,1.3842,1.3887,10.2024,8.8182,0.1,0.0025,0.1
2019-08-28 10:48:00,0.3456,1.3433,1.3842,10.1848,8.8415,0.1,0.0025,0.1
2019-08-28 10:49:00,0.3455,1.3061,1.3433,10.1673,8.8612,0.1,0.0025,0.1
2019-08-28 10:50:00,0.35,1.3443,1.3061,10.1977,8.8534,0.1,0.0025,0.1
2019-08-28 10:51:00,0.339,1.2921,1.3443,10.1764,8.8843,0.1,0.0025,0.1
2019-08-28 10:52:00,0.3371,1.2412,1.2921,10.1493,8.9081,0.1,0.0025,0.1
2019-08-28 10:53:00,0.3412,1.221,1.2412,10.141,8.9199,0.1,0.0025,0.1
2019-08-28 10:54:00,0.3453,1.2162,1.221,10.1359,8.9197,0.1,0.0025,0.1
2019-08-28 10:55:00,0.3423,1.1842,1.2162,10.1274,8.9432,0.1,0.0025,0.1
2019-08-28 10:56:00,0.3381,1.1333,1.1842,10.0964,8.9631,0.1,0.0025,0.1
2019-08-28 10:57:00,0.3375,1.0912,1.1333,10.0741,8.9829,0.1,0.0025,0.1
2019-08-28 10:58:00,0.3429,1.0838,1.0912,10.0741,8.9903,0.1,0.0025,0.1
2019-08-28 10:59:00,0.3372,1.0388,1.0838,10.0571,9.0183,0.1,0.0025,0.1
2019-08-28 11:00:00,0.3142,0.8901,1.0388,9.9682,9.0781,0.1,0.0025,0.1
2019-08-28 11:01:00,0.3152,0.8106,0.8901,9.9287,9.1181,0.1,0.0025,0.1
2019-08-28 11:02:00,0.3271,0.8202,0.8106,9.9422,9.122,0.1,0.0025,0.1
2019-08-28 11:03:00,0.3222,0.7906,0.8202,9.9291,9.1385,0.1,0.0025,0.1
2019-08-28 11:04:00,0.3246,0.7782,0.7906,9.9162,9.1381,0.1,0.0025,0.1
2019-08-28 11:05:00,0.3133,0.7067,0.7782,9.8809,9.1742,0.1,0.0025,0.1
2019-08-28 11:06:00,0.3215,0.7033,0.7067,9.8897,9.1864,0.1,0.0025,0.1
2019-08-28 11:07:00,0.3092,0.6323,0.7033,9.8592,9.2269,0.1,0.0025,0.1
2019-08-28 11:08:00,0.3119,0.6029,0.6323,9.8422,9.2393,0.1,0.0025,0.1
2019-08-28 11:09:00,0.2985,0.5149,0.6029,9.7991,9.2842,0.1,0.0025,0.1
2019-08-28 11:10:00,0.2889,0.4178,0.5149,9.751,9.3332,0.1,0.0025,0.1
2019-08-28 11:11:00,0.2836,0.3384,0.4178,9.7086,9.3701,0.1,0.0025,0.1
2019-08-28 11:12:00,0.284,0.2969,0.3384,9.6957,9.3988,0.1,0.0025,0.1
2019-08-28 11:13:00,0.2812,0.259,0.2969,9.6746,9.4157,0.1,0.0025,0.1
2019-08-28 11:14:00,0.2745,0.204,0.259,9.6572,9.4532,0.1,0.0025,0.1
2019-08-28 11:15:00,0.2714,0.1589,0.204,9.6454,9.4865,0.1,0.0025,0.1
2019-08-28 11:16:00,0.2696,0.1257,0.1589,9.6331,9.5074,0.1,0.0025,0.1
2019-08-28 11:17:00,0.2705,0.1124,0.1257,9.6321,9.5197,0.1,0.0025,0.1
2019-08-28 11:18:00,0.2671,0.0876,0.1124,9.6193,9.5318,0.1,0.0025,0.1
2019-08-28 11:19:00,0.2657,0.0672,0.0876,9.6115,9.5443,0.1,0.0025,0.1
2019-08-28 11:20:00,0.2527,-0.0081,0.0672,9.5866,9.5946,0.1,0.0025,0.1
2019-08-28 11:21:00,0.2594,-0.0119,-0.0081,9.5827,9.5946,0.1,0.0025,0.1
2019-08-28 11:22:00,0.2505,-0.0577,-0.0119,9.5662,9.6239,0.1,0.0025,0.1
2019-08-28 11:23:00,0.2498,-0.083,-0.0577,9.5618,9.6448,0.1,0.0025,0.1
2019-08-28 11:24:00,0.2427,-0.1293,-0.083,9.5368,9.6662,0.1,0.0025,0.1
2019-08-28 11:25:00,0.2428,-0.1501,-0.1293,9.5327,9.6829,0.1,0.0025,0.1
2019-08-28 11:26:00,0.243,-0.1577,-0.1501,9.5288,9.6865,0.1,0.0025,0.1
2019-08-28 11:27:00,0.2325,-0.2115,-0.1577,9.5081,9.7197,0.1,0.0025,0.1
2019-08-28 11:28:00,0.2391,-0.2027,-0.2115,9.5167,9.7193,0.1,0.0025,0.1
2019-08-28 11:29:00,0.2345,-0.2188,-0.2027,9.5085,9.7273,0.1,0.0025,0.1
2019-08-28 11:30:00,0.2306,-0.2434,-0.2188,9.5006,9.744,0.1,0.0025,0.1
2019-08-28 11:31:00,0.2292,-0.2596,-0.2434,9.4925,9.752,0.1,0.0025,0.1
2019-08-28 11:32:00,0.2259,-0.2807,-0.2596,9.4839,9.7646,0.1,0.0025,0.1
2019-08-28 11:33:00,0.2163,-0.3351,-0.2807,9.4633,9.7984,0.1,0.0025,0.1
2019-08-28 11:34:00,0.2158,-0.3604,-0.3351,9.4598,9.8201,0.1,0.0025,0.1
2019-08-28 11:35:00,0.2131,-0.3817,-0.3604,9.46,9.8418,0.1,0.0025,0.1
2019-08-28 11:36:00,0.2115,-0.3953,-0.3817,9.4551,9.8504,0.1,0.0025,0.1
2019-08-28 11:37:00,0.2035,-0.4366,-0.3953,9.4349,9.8716,0.1,0.0025,0.1
2019-08-28 11:38:00,0.2005,-0.4666,-0.4366,9.4177,9.8843,0.1,0.0025,0.1
2019-08-28 11:39:00,0.1973,-0.4913,-0.4666,9.4103,9.9015,0.1,0.0025,0.1
2019-08-28 11:40:00,0.1909,-0.5291,-0.4913,9.3986,9.9277,0.1,0.0025,0.1
2019-08-28 11:41:00,0.1864,-0.5636,-0.5291,9.3861,9.9497,0.1,0.0025,0.1
2019-08-28 11:42:00,0.1764,-0.6231,-0.5636,9.3655,9.9886,0.1,0.0025,0.1
2019-08-28 11:43:00,0.1773,-0.6402,-0.6231,9.3614,10.0016,0.1,0.0025,0.1
2019-08-28 11:44:00,0.1773,-0.6406,-0.6402,9.3611,10.0017,0.1,0.0025,0.1
2019-08-28 11:45:00,0.1663,-0.6872,-0.6406,9.3408,10.0281,0.1,0.0025,0.1
2019-08-28 11:46:00,0.1708,-0.6796,-0.6872,9.3528,10.0325,0.1,0.0025,0.1
2019-08-28 11:47:00,0.1503,-0.7688,-0.6796,9.312,10.0808,0.1,0.0025,0.1
2019-08-28 11:48:00,0.1609,-0.7511,-0.7688,9.3121,10.0632,0.1,0.0025,0.1
2019-08-28 11:49:00,0.1565,-0.7546,-0.7511,9.3082,10.0628,0.1,0.0025,0.1
2019-08-28 11:50:00,0.1428,-0.8146,-0.7546,9.2878,10.1024,0.1,0.0025,0.1
2019-08-28 11:51:00,0.1467,-0.8149,-0.8146,9.2876,10.1025,0.1,0.0025,0.1
2019-08-28 11:52:00,0.1335,-0.8703,-0.8149,9.263,10.1334,0.1,0.0025,0.1
2019-08-28 11:53:00,0.1307,-0.9009,-0.8703,9.2593,10.1602,0.1,0.0025,0.1
2019-08-28 11:54:00,0.128,-0.9183,-0.9009,9.2593,10.1776,0.1,0.0025,0.1
2019-08-28 11:55:00,0.1233,-0.9388,-0.9183,9.2478,10.1866,0.1,0.0025,0.1
2019-08-28 11:56:00,0.1212,-0.9478,-0.9388,9.2433,10.191,0.1,0.0025,0.1
2019-08-28 11:57:00,0.1127,-0.9825,-0.9478,9.2442,10.2267,0.1,0.0025,0.1
2019-08-28 11:58:00,0.1023,-1.0387,-0.9825,9.2239,10.2626,0.1,0.0025,0.1
2019-08-28 11:59:00,0.0981,-1.0743,-1.0387,9.2151,10.2894,0.1,0.0025,0.1
2019-08-28 12:00:00,0.0982,-1.078,-1.0743,9.2158,10.2939,0.1,0.0025,0.1
2019-08-28 12:01:00,0.0931,-1.0919,-1.078,9.2156,10.3074,0.1,0.0025,0.1
2019-08-28 12:02:00,0.084,-1.13,-1.0919,9.1956,10.3256,0.1,0.0025,0.1
2019-08-28 12:03:00,0.0812,-1.1488,-1.13,9.1952,10.3439,0.1,0.0025,0.1
2019-08-28 12:04:00,0.0924,-1.0884,-1.1488,9.2371,10.3255,0.1,0.0025,0.1
2019-08-28 12:05:00,0.0958,-1.0285,-1.0884,9.265,10.2935,0.1,0.0025,0.1
