datetime,NH4 Trescon,NOx Trescon
16.10.19 14:15:08,45.87,0.88
16.10.19 14:20:05,45.87,0.88
16.10.19 14:25:03,45.87,0.88
16.10.19 14:30:00,45.87,0.88
16.10.19 14:35:07,,4.52
16.10.19 14:40:05,48.3,4.52
16.10.19 14:45:02,48.3,4.52
16.10.19 14:50:09,48.3,4.52
16.10.19 14:55:06,48.3,4.52
16.10.19 15:00:03,48.3,4.52
16.10.19 15:05:01,,6.7
16.10.19 15:10:08,49.86,6.7
16.10.19 15:15:05,49.86,6.7
16.10.19 15:20:02,49.86,6.7
16.10.19 15:25:09,49.86,6.7
16.10.19 15:30:06,49.86,6.7
16.10.19 15:35:04,,6.99
16.10.19 15:40:01,50.55,6.99
16.10.19 15:45:08,50.55,6.99
16.10.19 15:50:05,50.55,6.99
16.10.19 15:55:02,50.55,6.99
16.10.19 16:00:09,50.55,6.99
16.10.19 16:05:07,,7.11
16.10.19 16:10:04,51.69,7.11
16.10.19 16:15:01,51.69,7.11
16.10.19 16:20:08,51.69,7.11
16.10.19 16:25:05,51.69,7.11
16.10.19 16:30:02,51.69,7.11
16.10.19 16:35:00,,7.07
16.10.19 16:40:07,51.96,7.07
16.10.19 16:45:04,51.96,7.07
16.10.19 16:50:02,51.96,7.07
16.10.19 16:55:09,51.96,7.07
16.10.19 17:00:06,51.96,7.07
16.10.19 17:05:04,,7.04
16.10.19 17:10:01,52.54,7.04
16.10.19 17:15:08,52.54,7.04
16.10.19 17:20:05,52.54,7.04
16.10.19 17:25:02,52.54,7.04
16.10.19 17:30:09,52.54,7.04
16.10.19 17:35:07,,7.09
16.10.19 17:40:04,52.53,7.09
16.10.19 17:45:01,52.53,7.09
16.10.19 17:50:08,52.53,7.09
16.10.19 17:55:05,52.53,7.09
16.10.19 18:00:02,52.53,7.09
16.10.19 18:05:00,,7.06
16.10.19 18:10:07,53.41,7.06
16.10.19 18:15:05,53.41,7.06
16.10.19 18:20:02,53.41,7.06
16.10.19 18:25:09,53.41,7.06
16.10.19 18:30:06,53.41,7.06
16.10.19 18:35:03,,6.99
16.10.19 18:40:01,53.96,6.99
16.10.19 18:45:08,53.96,6.99
16.10.19 18:50:05,53.96,6.99
16.10.19 18:55:02,53.96,6.99
16.10.19 19:00:09,53.96,6.99
16.10.19 19:05:07,,6.96
16.10.19 19:10:04,53.76,6.96
16.10.19 19:15:01,53.76,6.96
16.10.19 19:20:08,53.76,6.96
16.10.19 19:25:05,53.76,6.96
16.10.19 19:30:02,53.76,6.96
16.10.19 19:35:00,,6.93
16.10.19 19:40:07,54.63,6.93
16.10.19 19:45:04,54.63,6.93
16.10.19 19:50:01,54.63,6.93
16.10.19 19:55:08,54.63,6.93
16.10.19 20:00:05,54.63,6.93
16.10.19 20:05:03,,7.06
16.10.19 20:10:00,56.61,7.06
16.10.19 20:15:07,56.61,7.06
16.10.19 20:20:04,56.61,7.06
16.10.19 20:25:01,56.61,7.06
16.10.19 20:30:08,56.61,7.06
16.10.19 20:35:06,,7.01
16.10.19 20:40:03,54.75,7.01
16.10.19 20:45:00,54.75,7.01
16.10.19 20:50:07,54.75,7.01
16.10.19 20:55:04,54.75,7.01
16.10.19 21:00:01,54.75,7.01
16.10.19 21:05:09,,7.01
16.10.19 21:10:06,54.51,7.01
16.10.19 21:15:03,54.51,7.01
16.10.19 21:20:00,54.51,7.01
16.10.19 21:25:07,54.51,7.01
16.10.19 21:30:04,54.51,7.01
16.10.19 21:35:02,,6.97
16.10.19 21:40:09,55.19,6.97
16.10.19 21:45:06,55.19,6.97
16.10.19 21:50:04,55.19,6.97
16.10.19 21:55:01,55.19,6.97
16.10.19 22:00:08,55.19,6.97
16.10.19 22:05:06,,6.91
16.10.19 22:10:03,54.77,6.91
16.10.19 22:15:00,54.77,6.91
16.10.19 22:20:07,54.77,6.91
16.10.19 22:25:04,54.77,6.91
16.10.19 22:30:01,54.77,6.91
16.10.19 22:35:09,,6.87
16.10.19 22:40:06,54.19,6.87
16.10.19 22:45:03,54.19,6.87
16.10.19 22:50:00,54.19,6.87
16.10.19 22:55:07,54.19,6.87
16.10.19 23:00:04,54.19,6.87
16.10.19 23:05:02,,6.73
16.10.19 23:10:09,54.72,6.73
16.10.19 23:15:06,54.72,6.73
16.10.19 23:20:04,54.72,6.73
16.10.19 23:25:01,54.72,6.73
16.10.19 23:30:07,54.72,6.73
16.10.19 23:35:05,,6.72
16.10.19 23:40:03,55.12,6.72
16.10.19 23:45:00,55.12,6.72
16.10.19 23:50:07,55.12,6.72
16.10.19 23:55:04,55.12,6.72
17.10.19 00:00:01,55.12,6.72
17.10.19 00:05:08,,6.6
17.10.19 00:10:05,55.03,6.6
17.10.19 00:15:02,55.03,6.6
17.10.19 00:20:09,55.03,6.6
17.10.19 00:25:06,55.03,6.6
17.10.19 00:30:03,55.03,6.6
17.10.19 00:35:01,,6.55
17.10.19 00:40:08,54.35,6.55
17.10.19 00:45:05,54.35,6.55
17.10.19 00:50:02,54.35,6.55
17.10.19 00:55:09,54.35,6.55
17.10.19 01:00:07,54.35,6.55
17.10.19 01:05:04,,6.56
17.10.19 01:10:01,55.3,6.56
17.10.19 01:15:08,55.3,6.56
17.10.19 01:20:05,55.3,6.56
17.10.19 01:25:03,55.3,6.56
17.10.19 01:30:00,55.3,6.56
17.10.19 01:35:07,,6.62
17.10.19 01:40:04,54.81,6.62
17.10.19 01:45:01,54.81,6.62
17.10.19 01:50:08,54.81,6.62
17.10.19 01:55:05,54.81,6.62
17.10.19 02:00:03,54.81,6.62
17.10.19 02:05:00,,6.61
17.10.19 02:10:08,55.11,6.61
17.10.19 02:15:05,55.11,6.61
17.10.19 02:20:02,55.11,6.61
17.10.19 02:25:09,55.11,6.61
17.10.19 02:30:06,55.11,6.61
17.10.19 02:35:03,,6.64
17.10.19 02:40:01,54.68,6.64
17.10.19 02:45:07,54.68,6.64
17.10.19 02:50:05,54.68,6.64
17.10.19 02:55:02,54.68,6.64
17.10.19 03:00:09,54.68,6.64
17.10.19 03:05:06,,6.88
17.10.19 03:10:03,56.75,6.88
17.10.19 03:15:01,56.75,6.88
17.10.19 03:20:08,56.75,6.88
17.10.19 03:25:05,56.75,6.88
17.10.19 03:30:02,56.75,6.88
17.10.19 03:35:09,,6.96
17.10.19 03:40:06,55.89,6.96
17.10.19 03:45:03,55.89,6.96
17.10.19 03:50:01,55.89,6.96
17.10.19 03:55:08,55.89,6.96
17.10.19 04:00:05,55.89,6.96
17.10.19 04:05:03,,7.13
17.10.19 04:10:00,57.29,7.13
17.10.19 04:15:07,57.29,7.13
17.10.19 04:20:04,57.29,7.13
17.10.19 04:25:01,57.29,7.13
17.10.19 04:30:08,57.29,7.13
17.10.19 04:35:06,,7.17
17.10.19 04:40:03,54.94,7.17
17.10.19 04:45:00,54.94,7.17
17.10.19 04:50:07,54.94,7.17
17.10.19 04:55:04,54.94,7.17
17.10.19 05:00:01,54.94,7.17
17.10.19 05:05:09,,7.31
17.10.19 05:10:06,56.03,7.31
17.10.19 05:15:03,56.03,7.31
17.10.19 05:20:04,,
17.10.19 05:25:01,,7.46
17.10.19 05:30:08,56.85,7.46
17.10.19 05:35:06,,7.69
17.10.19 05:40:03,57.74,7.69
17.10.19 05:45:00,57.74,7.69
17.10.19 05:50:07,57.74,7.69
17.10.19 05:55:04,57.74,7.69
17.10.19 06:00:01,57.74,7.69
17.10.19 06:05:08,,6.73
17.10.19 06:10:05,57.28,6.73
17.10.19 06:15:03,57.28,6.73
17.10.19 06:20:00,57.28,6.73
17.10.19 06:25:07,57.28,6.73
17.10.19 06:30:04,57.28,6.73
17.10.19 06:35:01,,6.2
17.10.19 06:40:08,56.14,6.2
17.10.19 06:45:05,56.14,6.2
17.10.19 06:50:03,56.14,6.2
17.10.19 06:55:00,56.14,6.2
17.10.19 07:00:07,56.14,6.2
17.10.19 07:05:04,,
17.10.19 07:10:01,,
17.10.19 07:15:08,,
17.10.19 07:20:05,,
17.10.19 07:25:03,,3.07
17.10.19 07:30:00,,3.07
17.10.19 07:35:07,,4.98
17.10.19 07:40:04,33.35,4.98
17.10.19 07:45:02,33.35,4.98
17.10.19 07:50:09,33.35,4.98
17.10.19 07:55:06,33.35,4.98
17.10.19 08:00:03,33.35,4.98
17.10.19 08:05:01,,5.66
17.10.19 08:10:08,34.31,5.66
17.10.19 08:15:06,34.31,5.66
17.10.19 08:20:03,34.31,5.66
17.10.19 08:25:00,34.31,5.66
17.10.19 08:30:07,34.31,5.66
17.10.19 08:35:05,,5.8
17.10.19 08:40:02,34.86,5.8
17.10.19 08:45:09,34.86,5.8
17.10.19 08:50:06,34.86,5.8
17.10.19 08:55:03,34.86,5.8
17.10.19 09:00:00,34.86,5.8
17.10.19 09:05:07,,5.77
17.10.19 09:10:04,34,5.77
17.10.19 09:15:02,34,5.77
17.10.19 09:20:08,34,5.77
17.10.19 09:25:06,34,5.77
17.10.19 09:30:03,34,5.77
17.10.19 09:35:00,,5.83
17.10.19 09:40:08,34.81,5.83
17.10.19 09:45:05,34.81,5.83
17.10.19 09:50:02,34.81,5.83
17.10.19 09:55:09,34.81,5.83
17.10.19 10:00:06,34.81,5.83
17.10.19 10:05:04,,5.95
17.10.19 10:10:01,34.52,5.95
17.10.19 10:15:08,34.52,5.95
17.10.19 10:20:05,34.52,5.95
17.10.19 10:25:02,34.52,5.95
17.10.19 10:30:09,34.52,5.95
17.10.19 10:35:07,,5.88
17.10.19 10:40:04,35.65,5.88
17.10.19 10:45:01,35.65,5.88
17.10.19 10:50:08,35.65,5.88
17.10.19 10:55:05,35.65,5.88
17.10.19 11:00:02,35.65,5.88
17.10.19 11:05:00,,5.91
17.10.19 11:10:07,36.83,5.91
17.10.19 11:15:04,36.83,5.91
17.10.19 11:20:01,36.83,5.91
17.10.19 11:25:08,36.83,5.91
17.10.19 11:30:05,36.83,5.91
17.10.19 11:35:03,,5.87
17.10.19 11:40:00,36.91,5.87
17.10.19 11:45:07,36.91,5.87
17.10.19 11:50:04,36.91,5.87
17.10.19 11:55:01,36.91,5.87
17.10.19 12:00:08,36.91,5.87
17.10.19 12:05:06,,5.91
17.10.19 12:10:03,,5.91
17.10.19 12:15:00,,5.91
17.10.19 12:20:08,,5.91
17.10.19 12:25:05,,5.91
17.10.19 12:30:02,,5.91
17.10.19 12:35:09,,5.78
17.10.19 12:40:06,,5.78
17.10.19 12:45:03,,5.78
17.10.19 12:50:00,,5.78
17.10.19 12:55:07,,5.78
17.10.19 13:00:04,,5.78
17.10.19 13:05:01,,5.81
17.10.19 13:10:08,,5.81
17.10.19 13:15:05,,5.81
17.10.19 13:20:02,,5.81
17.10.19 13:25:09,,5.81
17.10.19 13:30:06,,5.81
17.10.19 13:35:03,,5.77
17.10.19 13:40:00,,5.77
17.10.19 13:45:07,,5.77
17.10.19 13:50:04,,5.77
17.10.19 13:55:02,,5.77
17.10.19 14:00:09,,5.77
17.10.19 14:05:06,,5.85
17.10.19 14:10:03,,5.85
17.10.19 14:15:00,,5.85
17.10.19 14:20:07,,5.85
17.10.19 14:25:04,,5.85
17.10.19 14:30:01,,5.85
17.10.19 14:35:08,,5.69
17.10.19 14:40:05,,5.69
17.10.19 14:45:02,,5.69
17.10.19 14:50:09,,5.69
17.10.19 14:55:06,,5.69
17.10.19 15:00:03,,5.69
17.10.19 15:05:00,,5.55
17.10.19 15:10:07,,5.55
17.10.19 15:15:04,,5.55
17.10.19 15:20:01,,5.55
17.10.19 15:25:08,,5.55
17.10.19 15:30:05,,5.55
17.10.19 15:35:02,,5.47
17.10.19 15:40:09,,5.47
17.10.19 15:45:06,,5.47
17.10.19 15:50:03,,5.47
17.10.19 15:55:00,,5.47
17.10.19 16:00:07,,5.47
17.10.19 16:05:04,,5.31
17.10.19 16:10:01,,5.31
17.10.19 16:15:08,,5.31
17.10.19 16:20:05,,5.31
17.10.19 16:25:02,,5.31
17.10.19 16:30:09,,5.31
17.10.19 16:35:06,,5.14
17.10.19 16:40:04,,5.14
17.10.19 16:45:01,,5.14
17.10.19 16:50:08,,5.14
17.10.19 16:55:05,,5.14
17.10.19 17:00:03,,5.14
17.10.19 17:05:00,,5.06
17.10.19 17:10:08,,5.06
17.10.19 17:15:05,24.43,5.06
17.10.19 17:20:02,24.43,5.06
17.10.19 17:25:09,24.43,5.06
17.10.19 17:30:06,24.43,5.06
17.10.19 17:35:04,,5
17.10.19 17:40:01,26.16,5
17.10.19 17:45:08,26.16,5
17.10.19 17:50:05,26.16,5
17.10.19 17:55:02,26.16,5
17.10.19 18:00:09,26.16,5
17.10.19 18:05:07,,4.86
17.10.19 18:10:04,26.82,4.86
17.10.19 18:15:01,26.82,4.86
17.10.19 18:20:08,26.82,4.86
17.10.19 18:25:05,26.82,4.86
17.10.19 18:30:02,26.82,4.86
17.10.19 18:35:00,,4.74
17.10.19 18:40:07,26.7,4.74
17.10.19 18:45:04,26.7,4.74
17.10.19 18:50:02,26.7,4.74
17.10.19 18:55:09,26.7,4.74
17.10.19 19:00:06,26.7,4.74
17.10.19 19:05:04,,4.68
17.10.19 19:10:01,27.53,4.68
17.10.19 19:15:08,27.53,4.68
17.10.19 19:20:05,27.53,4.68
17.10.19 19:25:02,27.53,4.68
17.10.19 19:30:09,27.53,4.68
17.10.19 19:35:07,,4.56
17.10.19 19:40:04,27.68,4.56
17.10.19 19:45:01,27.68,4.56
17.10.19 19:50:08,27.68,4.56
17.10.19 19:55:05,27.68,4.56
17.10.19 20:00:02,27.68,4.56
17.10.19 20:05:00,,4.64
17.10.19 20:10:07,28.33,4.64
17.10.19 20:15:05,28.33,4.64
17.10.19 20:20:02,28.33,4.64
17.10.19 20:25:09,28.33,4.64
17.10.19 20:30:06,28.33,4.64
17.10.19 20:35:04,,4.45
17.10.19 20:40:01,29.41,4.45
17.10.19 20:45:08,29.41,4.45
17.10.19 20:50:05,29.41,4.45
17.10.19 20:55:02,29.41,4.45
17.10.19 21:00:09,29.41,4.45
17.10.19 21:05:07,,4.63
17.10.19 21:10:05,30.27,4.63
17.10.19 21:15:02,30.27,4.63
17.10.19 21:20:09,30.27,4.63
17.10.19 21:25:06,30.27,4.63
17.10.19 21:30:03,30.27,4.63
17.10.19 21:35:01,,4.69
17.10.19 21:40:08,31.68,4.69
17.10.19 21:45:05,31.68,4.69
17.10.19 21:50:03,31.68,4.69
17.10.19 21:55:00,31.68,4.69
17.10.19 22:00:06,31.68,4.69
17.10.19 22:05:05,,4.6
17.10.19 22:10:02,32.11,4.6
17.10.19 22:15:09,32.11,4.6
17.10.19 22:20:06,32.11,4.6
17.10.19 22:25:03,32.11,4.6
17.10.19 22:30:00,32.11,4.6
17.10.19 22:35:08,,4.64
17.10.19 22:40:05,32.53,4.64
17.10.19 22:45:03,32.53,4.64
17.10.19 22:50:00,32.53,4.64
17.10.19 22:55:07,32.53,4.64
17.10.19 23:00:04,32.53,4.64
17.10.19 23:05:02,,4.63
17.10.19 23:10:09,34.11,4.63
17.10.19 23:15:06,34.11,4.63
17.10.19 23:20:03,34.11,4.63
17.10.19 23:25:00,34.11,4.63
17.10.19 23:30:07,34.11,4.63
17.10.19 23:35:05,,4.52
17.10.19 23:40:02,34.18,4.52
17.10.19 23:45:09,34.18,4.52
17.10.19 23:50:06,34.18,4.52
17.10.19 23:55:03,34.18,4.52
18.10.19 00:00:00,34.18,4.52
18.10.19 00:05:08,,4.57
18.10.19 00:10:05,36.27,4.57
18.10.19 00:15:03,36.27,4.57
18.10.19 00:20:00,36.27,4.57
18.10.19 00:25:07,36.27,4.57
18.10.19 00:30:04,36.27,4.57
18.10.19 00:35:02,,4.39
18.10.19 00:40:09,36.16,4.39
18.10.19 00:45:06,36.16,4.39
18.10.19 00:50:03,36.16,4.39
18.10.19 00:55:00,36.16,4.39
18.10.19 01:00:07,36.16,4.39
18.10.19 01:05:05,,4.51
18.10.19 01:10:02,36.54,4.51
18.10.19 01:15:09,36.54,4.51
18.10.19 01:20:06,36.54,4.51
18.10.19 01:25:03,36.54,4.51
18.10.19 01:30:01,36.54,4.51
18.10.19 01:35:08,,4.35
18.10.19 01:40:06,37.4,4.35
18.10.19 01:45:03,37.4,4.35
18.10.19 01:50:00,37.4,4.35
18.10.19 01:55:07,37.4,4.35
18.10.19 02:00:04,37.4,4.35
18.10.19 02:05:02,,4.36
18.10.19 02:10:09,38.12,4.36
18.10.19 02:15:06,38.12,4.36
18.10.19 02:20:03,38.12,4.36
18.10.19 02:25:00,38.12,4.36
18.10.19 02:30:07,38.12,4.36
18.10.19 02:35:05,,4.3
18.10.19 02:40:03,38.93,4.3
18.10.19 02:45:00,38.93,4.3
18.10.19 02:50:07,38.93,4.3
18.10.19 02:55:04,38.93,4.3
18.10.19 03:00:01,38.93,4.3
18.10.19 03:05:09,,4.18
18.10.19 03:10:06,39.39,4.18
18.10.19 03:15:03,39.39,4.18
18.10.19 03:20:00,39.39,4.18
18.10.19 03:25:07,39.39,4.18
18.10.19 03:30:04,39.39,4.18
18.10.19 03:35:02,,4.1
18.10.19 03:40:09,40.47,4.1
18.10.19 03:45:06,40.47,4.1
18.10.19 03:50:03,40.47,4.1
18.10.19 03:55:01,40.47,4.1
18.10.19 04:00:08,40.47,4.1
18.10.19 04:05:06,,4.06
18.10.19 04:10:03,40.59,4.06
18.10.19 04:15:00,40.59,4.06
18.10.19 04:20:07,40.59,4.06
18.10.19 04:25:04,40.59,4.06
18.10.19 04:30:01,40.59,4.06
18.10.19 04:35:09,,4.13
18.10.19 04:40:06,42.3,4.13
18.10.19 04:45:04,42.3,4.13
18.10.19 04:50:01,42.3,4.13
18.10.19 04:55:07,42.3,4.13
18.10.19 05:00:04,42.3,4.13
18.10.19 05:05:03,,4.05
18.10.19 05:10:00,42.85,4.05
18.10.19 05:15:07,42.85,4.05
18.10.19 05:20:04,42.85,4.05
18.10.19 05:25:01,42.85,4.05
18.10.19 05:30:08,42.85,4.05
18.10.19 05:35:06,,4.07
18.10.19 05:40:03,45.69,4.07
18.10.19 05:45:00,45.69,4.07
18.10.19 05:50:07,45.69,4.07
18.10.19 05:55:04,45.69,4.07
18.10.19 06:00:02,45.69,4.07
18.10.19 06:05:00,,3.99
18.10.19 06:10:07,46.23,3.99
18.10.19 06:15:04,46.23,3.99
18.10.19 06:20:01,46.23,3.99
18.10.19 06:25:08,46.23,3.99
18.10.19 06:30:05,46.23,3.99
18.10.19 06:35:03,,3.93
18.10.19 06:40:00,49.54,3.93
18.10.19 06:45:07,49.54,3.93
18.10.19 06:50:04,49.54,3.93
18.10.19 06:55:01,49.54,3.93
18.10.19 07:00:08,49.54,3.93
18.10.19 07:05:06,,
18.10.19 07:10:03,,
18.10.19 07:15:00,,
18.10.19 07:20:07,,
18.10.19 07:25:05,,1.85
18.10.19 07:30:02,,1.85
18.10.19 07:35:09,,3.32
18.10.19 07:40:06,16.09,3.32
18.10.19 07:45:03,16.09,3.32
18.10.19 07:50:00,16.09,3.32
18.10.19 07:55:07,16.09,3.32
18.10.19 08:00:04,16.09,3.32
18.10.19 08:05:02,,3.79
18.10.19 08:10:09,18.88,3.79
18.10.19 08:15:06,18.88,3.79
18.10.19 08:20:03,18.88,3.79
18.10.19 08:25:00,18.88,3.79
18.10.19 08:30:07,18.88,3.79
18.10.19 08:35:05,,4
18.10.19 08:40:02,20.92,4
18.10.19 08:45:09,20.92,4
18.10.19 08:50:06,20.92,4
18.10.19 08:55:03,20.92,4
18.10.19 09:00:01,20.92,4
18.10.19 09:05:08,,4.01
18.10.19 09:10:05,22.33,4.01
18.10.19 09:15:02,22.33,4.01
18.10.19 09:20:09,22.33,4.01
18.10.19 09:25:06,22.33,4.01
18.10.19 09:30:03,22.33,4.01
18.10.19 09:35:01,,4.1
18.10.19 09:40:08,24.35,4.1
18.10.19 09:45:05,24.35,4.1
18.10.19 09:50:02,24.35,4.1
18.10.19 09:55:00,24.35,4.1
18.10.19 10:00:07,24.35,4.1
18.10.19 10:05:01,,4.33
18.10.19 10:10:08,27.25,4.33
18.10.19 10:15:05,27.25,4.33
18.10.19 10:20:02,27.25,4.33
18.10.19 10:25:09,27.25,4.33
18.10.19 10:30:06,27.25,4.33
18.10.19 10:35:04,,4.1
18.10.19 10:40:01,29.18,4.1
18.10.19 10:45:08,,
18.10.19 10:50:05,,
18.10.19 10:55:03,,
18.10.19 11:00:00,,
