datetime,DOsp_1,Delta DOsp,error_1,error_2,Delta error,NH4,NO3,P,I,D,Cntrb. P,Cntrb. I,Cntrb. D
2019-10-01 07:37:00,0.3948,0.0056,-0.7159,-0.7506,0.0347,9.9456,10.6615,0.175,0.00075,0.03,0.0061,-0.0005,0.0001
2019-10-01 07:38:00,0.3952,0.0004,-0.7065,-0.7159,0.0094,9.9457,10.6521,0.175,0.00075,0.03,0.0017,-0.0005,-0.0008
2019-10-01 07:39:00,0.4,0.0048,-0.6707,-0.7065,0.0358,9.968,10.6387,0.175,0.00075,0.03,0.0063,-0.0005,0.0008
2019-10-01 07:40:00,0.3984,-0.0016,-0.6707,-0.6707,-0.0,9.968,10.6387,0.175,0.00075,0.03,-0.0,-0.0005,-0.0011
2019-10-01 07:41:00,0.4,0.0016,-0.6448,-0.6707,0.0259,9.9942,10.639,0.175,0.00075,0.03,0.0045,-0.0005,0.0008
2019-10-01 07:42:00,0.4,0.0,-0.586,-0.6448,0.0588,10.0204,10.6064,0.175,0.00075,0.03,0.0103,-0.0004,0.001
2019-10-01 07:43:00,0.396,-0.004,-0.5949,-0.586,-0.0089,10.0208,10.6157,0.175,0.00075,0.03,-0.0016,-0.0004,-0.002
2019-10-01 07:44:00,0.4,0.004,-0.5731,-0.5949,0.0218,10.0338,10.6069,0.175,0.00075,0.03,0.0038,-0.0004,0.0009
2019-10-01 07:45:00,0.4,0.0,-0.5462,-0.5731,0.0269,10.0467,10.5928,0.175,0.00075,0.03,0.0047,-0.0004,0.0002
2019-10-01 07:46:00,0.4,0.0,-0.4968,-0.5462,0.0494,10.0727,10.5695,0.175,0.00075,0.03,0.0086,-0.0004,0.0007
2019-10-01 07:47:00,0.3946,-0.0054,-0.5142,-0.4968,-0.0174,10.0741,10.5883,0.175,0.00075,0.03,-0.003,-0.0004,-0.002
2019-10-01 07:48:00,0.4,0.0054,-0.456,-0.5142,0.0582,10.1047,10.5607,0.175,0.00075,0.03,0.0102,-0.0003,0.0023
2019-10-01 07:49:00,0.3997,-0.0003,-0.4472,-0.456,0.0088,10.1046,10.5518,0.175,0.00075,0.03,0.0015,-0.0003,-0.0015
2019-10-01 07:50:00,0.3964,-0.0033,-0.4605,-0.4472,-0.0133,10.1191,10.5795,0.175,0.00075,0.03,-0.0023,-0.0003,-0.0007
2019-10-01 07:51:00,0.4,0.0036,-0.3875,-0.4605,0.073,10.1406,10.5282,0.175,0.00075,0.03,0.0128,-0.0003,0.0026
2019-10-01 07:52:00,0.3975,-0.0025,-0.3875,-0.3875,-0.0,10.1406,10.5282,0.175,0.00075,0.03,-0.0,-0.0003,-0.0022
2019-10-01 07:53:00,0.4,0.0025,-0.3608,-0.3875,0.0267,10.1629,10.5236,0.175,0.00075,0.03,0.0047,-0.0003,0.0008
2019-10-01 07:54:00,0.3981,-0.0019,-0.3648,-0.3608,-0.004,10.1633,10.528,0.175,0.00075,0.03,-0.0007,-0.0003,-0.0009
2019-10-01 07:55:00,0.3934,-0.0047,-0.387,-0.3648,-0.0222,10.1592,10.5462,0.175,0.00075,0.03,-0.0039,-0.0003,-0.0005
2019-10-01 07:56:00,0.3929,-0.0005,-0.3911,-0.387,-0.0041,10.1639,10.555,0.175,0.00075,0.03,-0.0007,-0.0003,0.0005
2019-10-01 07:57:00,0.3966,0.0037,-0.3722,-0.3911,0.0189,10.173,10.5452,0.175,0.00075,0.03,0.0033,-0.0003,0.0007
2019-10-01 07:58:00,0.4,0.0034,-0.3166,-0.3722,0.0556,10.1961,10.5127,0.175,0.00075,0.03,0.0097,-0.0002,0.0011
2019-10-01 07:59:00,0.3924,-0.0076,-0.3441,-0.3166,-0.0275,10.2008,10.5449,0.175,0.00075,0.03,-0.0048,-0.0003,-0.0025
2019-10-01 08:00:00,0.3963,0.0039,-0.3278,-0.3441,0.0163,10.203,10.5308,0.175,0.00075,0.03,0.0029,-0.0002,0.0013
2019-10-01 08:01:00,0.3956,-0.0007,-0.3278,-0.3278,0.0,10.203,10.5308,0.175,0.00075,0.03,0.0,-0.0002,-0.0005
2019-10-01 08:02:00,0.3987,0.0031,-0.3116,-0.3278,0.0162,10.2138,10.5254,0.175,0.00075,0.03,0.0028,-0.0002,0.0005
2019-10-01 08:03:00,0.3962,-0.0025,-0.3204,-0.3116,-0.0088,10.2143,10.5347,0.175,0.00075,0.03,-0.0015,-0.0002,-0.0008
2019-10-01 08:04:00,0.3942,-0.002,-0.3301,-0.3204,-0.0097,10.2048,10.5349,0.175,0.00075,0.03,-0.0017,-0.0002,-0.0
2019-10-01 08:05:00,0.3992,0.005,-0.3062,-0.3301,0.0239,10.2147,10.5209,0.175,0.00075,0.03,0.0042,-0.0002,0.001
2019-10-01 08:06:00,0.3962,-0.003,-0.3163,-0.3062,-0.0101,10.2143,10.5306,0.175,0.00075,0.03,-0.0018,-0.0002,-0.001
2019-10-01 08:07:00,0.3934,-0.0028,-0.3305,-0.3163,-0.0142,10.2142,10.5447,0.175,0.00075,0.03,-0.0025,-0.0002,-0.0001
2019-10-01 08:08:00,0.3954,0.002,-0.3218,-0.3305,0.0087,10.2184,10.5402,0.175,0.00075,0.03,0.0015,-0.0002,0.0007
2019-10-01 08:09:00,0.3959,0.0005,-0.3168,-0.3218,0.005,10.2098,10.5266,0.175,0.00075,0.03,0.0009,-0.0002,-0.0001
2019-10-01 08:10:00,0.3955,-0.0004,-0.3169,-0.3168,-0.0001,10.2098,10.5267,0.175,0.00075,0.03,-0.0,-0.0002,-0.0002
2019-10-01 08:11:00,0.4,0.0045,-0.2899,-0.3169,0.027,10.2326,10.5224,0.175,0.00075,0.03,0.0047,-0.0002,0.0008
2019-10-01 08:12:00,0.3988,-0.0012,-0.2909,-0.2899,-0.001,10.2366,10.5275,0.175,0.00075,0.03,-0.0002,-0.0002,-0.0008
2019-10-01 08:13:00,0.3939,-0.0049,-0.3138,-0.2909,-0.0229,10.2276,10.5414,0.175,0.00075,0.03,-0.004,-0.0002,-0.0007
2019-10-01 08:14:00,0.3945,0.0006,-0.313,-0.3138,0.0008,10.2376,10.5506,0.175,0.00075,0.03,0.0001,-0.0002,0.0007
2019-10-01 08:15:00,0.3997,0.0052,-0.2866,-0.313,0.0264,10.2409,10.5275,0.175,0.00075,0.03,0.0046,-0.0002,0.0008
2019-10-01 08:16:00,0.3969,-0.0028,-0.2951,-0.2866,-0.0085,10.2368,10.5319,0.175,0.00075,0.03,-0.0015,-0.0002,-0.001
2019-10-01 08:17:00,0.3887,-0.0082,-0.3349,-0.2951,-0.0398,10.215,10.5499,0.175,0.00075,0.03,-0.007,-0.0003,-0.0009
2019-10-01 08:18:00,0.387,-0.0017,-0.3479,-0.3349,-0.013,10.2195,10.5674,0.175,0.00075,0.03,-0.0023,-0.0003,0.0008
2019-10-01 08:19:00,0.3921,0.0051,-0.3238,-0.3479,0.0241,10.2242,10.548,0.175,0.00075,0.03,0.0042,-0.0002,0.0011
2019-10-01 08:20:00,0.3952,0.0031,-0.3039,-0.3238,0.0199,10.2245,10.5284,0.175,0.00075,0.03,0.0035,-0.0002,-0.0001
2019-10-01 08:21:00,0.3891,-0.0061,-0.3295,-0.3039,-0.0256,10.2308,10.5604,0.175,0.00075,0.03,-0.0045,-0.0002,-0.0014
2019-10-01 08:22:01,0.3896,0.0005,-0.3295,-0.3295,-0.0,10.2308,10.5604,0.175,0.00075,0.03,-0.0,-0.0002,0.0008
2019-10-01 08:23:00,0.3788,-0.0108,-0.3807,-0.3295,-0.0512,10.2115,10.5922,0.175,0.00075,0.03,-0.009,-0.0003,-0.0015
2019-10-01 08:24:00,0.382,0.0032,-0.3713,-0.3807,0.0094,10.2204,10.5918,0.175,0.00075,0.03,0.0016,-0.0003,0.0018
2019-10-01 08:25:00,0.3871,0.0051,-0.3437,-0.3713,0.0276,10.2382,10.5819,0.175,0.00075,0.03,0.0048,-0.0003,0.0005
2019-10-01 08:26:00,0.3825,-0.0046,-0.3608,-0.3437,-0.0171,10.2302,10.591,0.175,0.00075,0.03,-0.003,-0.0003,-0.0013
2019-10-01 08:27:00,0.3792,-0.0033,-0.378,-0.3608,-0.0172,10.2123,10.5902,0.175,0.00075,0.03,-0.003,-0.0003,-0.0
2019-10-01 08:28:00,0.3777,-0.0015,-0.3866,-0.378,-0.0086,10.2079,10.5946,0.175,0.00075,0.03,-0.0015,-0.0003,0.0003
2019-10-01 08:29:00,0.3768,-0.0009,-0.3908,-0.3866,-0.0042,10.2125,10.6034,0.175,0.00075,0.03,-0.0007,-0.0003,0.0001
2019-10-01 08:30:00,0.3777,0.0009,-0.3858,-0.3908,0.005,10.2127,10.5985,0.175,0.00075,0.03,0.0009,-0.0003,0.0003
2019-10-01 08:31:00,0.3773,-0.0004,-0.3858,-0.3858,-0.0,10.2127,10.5985,0.175,0.00075,0.03,-0.0,-0.0003,-0.0002
2019-10-01 08:32:00,0.3732,-0.0041,-0.4044,-0.3858,-0.0186,10.2127,10.6172,0.175,0.00075,0.03,-0.0033,-0.0003,-0.0006
2019-10-01 08:33:00,0.3726,-0.0006,-0.4084,-0.4044,-0.004,10.2085,10.6169,0.175,0.00075,0.03,-0.0007,-0.0003,0.0004
2019-10-01 08:34:00,0.3666,-0.006,-0.4368,-0.4084,-0.0284,10.1991,10.6359,0.175,0.00075,0.03,-0.005,-0.0003,-0.0007
2019-10-01 08:35:00,0.3619,-0.0047,-0.4621,-0.4368,-0.0253,10.1782,10.6404,0.175,0.00075,0.03,-0.0044,-0.0003,0.0001
2019-10-01 08:36:00,0.3736,0.0117,-0.4073,-0.4621,0.0548,10.1909,10.5983,0.175,0.00075,0.03,0.0096,-0.0003,0.0024
2019-10-01 08:37:00,0.3707,-0.0029,-0.4117,-0.4073,-0.0044,10.1869,10.5985,0.175,0.00075,0.03,-0.0008,-0.0003,-0.0018
2019-10-01 08:38:00,0.3723,0.0016,-0.4031,-0.4117,0.0086,10.186,10.5892,0.175,0.00075,0.03,0.0015,-0.0003,0.0004
2019-10-01 08:39:02,0.3666,-0.0057,-0.4279,-0.4031,-0.0248,10.1802,10.6082,0.175,0.00075,0.03,-0.0043,-0.0003,-0.001
2019-10-01 08:40:00,0.367,0.0004,-0.4279,-0.4279,-0.0,10.1802,10.6082,0.175,0.00075,0.03,-0.0,-0.0003,0.0007
2019-10-01 08:41:00,0.3565,-0.0105,-0.4774,-0.4279,-0.0495,10.1409,10.6183,0.175,0.00075,0.03,-0.0087,-0.0004,-0.0015
2019-10-01 08:42:00,0.3481,-0.0084,-0.5235,-0.4774,-0.0461,10.1277,10.6512,0.175,0.00075,0.03,-0.0081,-0.0004,0.0001
2019-10-01 08:43:00,0.3377,-0.0104,-0.5791,-0.5235,-0.0556,10.1098,10.6889,0.175,0.00075,0.03,-0.0097,-0.0004,-0.0003
2019-10-01 08:44:00,0.3388,0.0011,-0.5798,-0.5791,-0.0007,10.1096,10.6894,0.175,0.00075,0.03,-0.0001,-0.0004,0.0016
2019-10-01 08:45:00,0.3394,0.0006,-0.5751,-0.5798,0.0047,10.1096,10.6847,0.175,0.00075,0.03,0.0008,-0.0004,0.0002
2019-10-01 08:46:00,0.3277,-0.0117,-0.6292,-0.5751,-0.0541,10.079,10.7081,0.175,0.00075,0.03,-0.0095,-0.0005,-0.0018
2019-10-01 08:47:00,0.3335,0.0058,-0.6065,-0.6292,0.0227,10.0785,10.685,0.175,0.00075,0.03,0.004,-0.0005,0.0023
2019-10-01 08:48:00,0.3258,-0.0077,-0.6382,-0.6065,-0.0317,10.0561,10.6943,0.175,0.00075,0.03,-0.0056,-0.0005,-0.0016
2019-10-01 08:49:00,0.3234,-0.0024,-0.6523,-0.6382,-0.0141,10.0515,10.7038,0.175,0.00075,0.03,-0.0025,-0.0005,0.0005
2019-10-01 08:50:00,0.3156,-0.0078,-0.6899,-0.6523,-0.0376,10.0332,10.7231,0.175,0.00075,0.03,-0.0066,-0.0005,-0.0007
2019-10-01 08:51:00,0.3206,0.005,-0.6687,-0.6899,0.0212,10.0353,10.704,0.175,0.00075,0.03,0.0037,-0.0005,0.0018
2019-10-01 08:52:00,0.3195,-0.0011,-0.6687,-0.6687,0.0,10.0353,10.704,0.175,0.00075,0.03,0.0,-0.0005,-0.0006
2019-10-01 08:53:00,0.3224,0.0029,-0.6521,-0.6687,0.0166,10.0331,10.6852,0.175,0.00075,0.03,0.0029,-0.0005,0.0005
2019-10-01 08:54:00,0.312,-0.0104,-0.6979,-0.6521,-0.0458,10.0248,10.7227,0.175,0.00075,0.03,-0.008,-0.0005,-0.0019
2019-10-01 08:55:00,0.3158,0.0038,-0.6835,-0.6979,0.0144,10.0247,10.7082,0.175,0.00075,0.03,0.0025,-0.0005,0.0018
2019-10-01 08:56:00,0.3053,-0.0105,-0.7299,-0.6835,-0.0464,10.0066,10.7365,0.175,0.00075,0.03,-0.0081,-0.0005,-0.0018
2019-10-01 08:57:00,0.2978,-0.0075,-0.7706,-0.7299,-0.0407,9.9938,10.7644,0.175,0.00075,0.03,-0.0071,-0.0006,0.0002
2019-10-01 08:58:00,0.2845,-0.0133,-0.8385,-0.7706,-0.0679,9.9634,10.8019,0.175,0.00075,0.03,-0.0119,-0.0006,-0.0008
2019-10-01 08:59:00,0.287,0.0025,-0.8333,-0.8385,0.0052,9.9682,10.8015,0.175,0.00075,0.03,0.0009,-0.0006,0.0022
2019-10-01 09:00:00,0.2953,0.0083,-0.7892,-0.8333,0.0441,9.9832,10.7724,0.175,0.00075,0.03,0.0077,-0.0006,0.0012
2019-10-01 09:01:00,0.2934,-0.0019,-0.7892,-0.7892,0.0,9.9832,10.7724,0.175,0.00075,0.03,0.0,-0.0006,-0.0013
2019-10-01 09:02:00,0.2811,-0.0123,-0.8462,-0.7892,-0.057,9.9594,10.8056,0.175,0.00075,0.03,-0.01,-0.0006,-0.0017
2019-10-01 09:03:00,0.2765,-0.0046,-0.8737,-0.8462,-0.0275,9.9413,10.8151,0.175,0.00075,0.03,-0.0048,-0.0007,0.0009
2019-10-01 09:04:00,0.2676,-0.0089,-0.918,-0.8737,-0.0443,9.9161,10.8341,0.175,0.00075,0.03,-0.0078,-0.0007,-0.0005
2019-10-01 09:05:00,0.2729,0.0053,-0.8955,-0.918,0.0225,9.9197,10.8152,0.175,0.00075,0.03,0.0039,-0.0007,0.002
2019-10-01 09:06:00,0.266,-0.0069,-0.9223,-0.8955,-0.0268,9.8977,10.82,0.175,0.00075,0.03,-0.0047,-0.0007,-0.0015
2019-10-01 09:07:00,0.2558,-0.0102,-0.9722,-0.9223,-0.0499,9.8716,10.8438,0.175,0.00075,0.03,-0.0087,-0.0007,-0.0007
2019-10-01 09:08:00,0.2527,-0.0031,-0.9911,-0.9722,-0.0189,9.8625,10.8536,0.175,0.00075,0.03,-0.0033,-0.0007,0.0009
2019-10-01 09:09:00,0.2385,-0.0142,-1.0595,-0.9911,-0.0684,9.828,10.8875,0.175,0.00075,0.03,-0.012,-0.0008,-0.0015
2019-10-01 09:10:00,0.2398,0.0013,-1.0595,-1.0595,0.0,9.828,10.8875,0.175,0.00075,0.03,0.0,-0.0008,0.0021
2019-10-01 09:11:00,0.2249,-0.0149,-1.1283,-1.0595,-0.0688,9.793,10.9213,0.175,0.00075,0.03,-0.012,-0.0008,-0.0021
2019-10-01 09:12:00,0.2184,-0.0065,-1.1659,-1.1283,-0.0376,9.7796,10.9455,0.175,0.00075,0.03,-0.0066,-0.0009,0.0009
2019-10-01 09:13:00,0.2111,-0.0073,-1.2026,-1.1659,-0.0367,9.7628,10.9654,0.175,0.00075,0.03,-0.0064,-0.0009,0.0
2019-10-01 09:14:00,0.2125,0.0014,-1.1965,-1.2026,0.0061,9.7444,10.9409,0.175,0.00075,0.03,0.0011,-0.0009,0.0013
2019-10-01 09:15:00,0.2014,-0.0111,-1.2452,-1.1965,-0.0487,9.7151,10.9603,0.175,0.00075,0.03,-0.0085,-0.0009,-0.0016
2019-10-01 09:16:00,0.1896,-0.0118,-1.3052,-1.2452,-0.06,9.6889,10.9941,0.175,0.00075,0.03,-0.0105,-0.001,-0.0003
2019-10-01 09:17:00,0.1836,-0.006,-1.3384,-1.3052,-0.0332,9.6801,11.0186,0.175,0.00075,0.03,-0.0058,-0.001,0.0008
2019-10-01 09:18:00,0.1713,-0.0123,-1.3981,-1.3384,-0.0597,9.6544,11.0524,0.175,0.00075,0.03,-0.0104,-0.001,-0.0008
2019-10-01 09:19:00,0.1688,-0.0025,-1.4139,-1.3981,-0.0158,9.6337,11.0475,0.175,0.00075,0.03,-0.0028,-0.0011,0.0013
2019-10-01 09:20:00,0.1631,-0.0057,-1.4388,-1.4139,-0.0249,9.608,11.0468,0.175,0.00075,0.03,-0.0044,-0.0011,-0.0003
2019-10-01 09:21:00,0.1554,-0.0077,-1.4747,-1.4388,-0.0359,9.5918,11.0665,0.175,0.00075,0.03,-0.0063,-0.0011,-0.0003
2019-10-01 09:22:00,0.1554,-0.0,-1.4747,-1.4747,-0.0,9.5918,11.0665,0.175,0.00075,0.03,-0.0,-0.0011,0.0011
2019-10-01 09:23:00,0.1382,-0.0172,-1.5531,-1.4747,-0.0784,9.5613,11.1144,0.175,0.00075,0.03,-0.0137,-0.0012,-0.0024
2019-10-01 09:24:00,0.136,-0.0022,-1.5696,-1.5531,-0.0165,9.5399,11.1095,0.175,0.00075,0.03,-0.0029,-0.0012,0.0019
2019-10-01 09:25:00,0.1367,0.0007,-1.5631,-1.5696,0.0065,9.5405,11.1036,0.175,0.00075,0.03,0.0011,-0.0012,0.0007
2019-10-01 09:26:00,0.1284,-0.0083,-1.597,-1.5631,-0.0339,9.5409,11.1378,0.175,0.00075,0.03,-0.0059,-0.0012,-0.0012
2019-10-01 09:27:00,0.1169,-0.0115,-1.6519,-1.597,-0.0549,9.5293,11.1812,0.175,0.00075,0.03,-0.0096,-0.0012,-0.0006
2019-10-01 09:28:00,0.1193,0.0024,-1.6424,-1.6519,0.0095,9.5331,11.1755,0.175,0.00075,0.03,0.0017,-0.0012,0.0019
2019-10-01 09:29:00,0.1105,-0.0088,-1.6777,-1.6424,-0.0353,9.5124,11.1901,0.175,0.00075,0.03,-0.0062,-0.0013,-0.0013
2019-10-01 09:30:00,0.1016,-0.0089,-1.72,-1.6777,-0.0423,9.4886,11.2086,0.175,0.00075,0.03,-0.0074,-0.0013,-0.0002
2019-10-01 09:31:00,0.0995,-0.0021,-1.7301,-1.72,-0.0101,9.4835,11.2135,0.175,0.00075,0.03,-0.0018,-0.0013,0.001
2019-10-01 09:32:00,0.0846,-0.0149,-1.7976,-1.7301,-0.0675,9.4408,11.2383,0.175,0.00075,0.03,-0.0118,-0.0013,-0.0017
2019-10-01 09:33:00,0.0821,-0.0025,-1.8131,-1.7976,-0.0155,9.4243,11.2374,0.175,0.00075,0.03,-0.0027,-0.0014,0.0016
2019-10-01 09:34:00,0.0721,-0.01,-1.8575,-1.8131,-0.0444,9.404,11.2615,0.175,0.00075,0.03,-0.0078,-0.0014,-0.0009
2019-10-01 09:35:00,0.0634,-0.0087,-1.8994,-1.8575,-0.0419,9.3667,11.2661,0.175,0.00075,0.03,-0.0073,-0.0014,0.0001
2019-10-01 09:36:00,0.0585,-0.0049,-1.9225,-1.8994,-0.0231,9.3583,11.2808,0.175,0.00075,0.03,-0.004,-0.0014,0.0006
2019-10-01 09:37:00,0.055,-0.0035,-1.9359,-1.9225,-0.0134,9.3546,11.2905,0.175,0.00075,0.03,-0.0023,-0.0015,0.0003
2019-10-01 09:38:00,0.0531,-0.0019,-1.9401,-1.9359,-0.0042,9.3454,11.2856,0.175,0.00075,0.03,-0.0007,-0.0015,0.0003
2019-10-01 09:39:00,0.0443,-0.0088,-1.9763,-1.9401,-0.0362,9.3234,11.2997,0.175,0.00075,0.03,-0.0063,-0.0015,-0.001
2019-10-01 09:40:01,0.0439,-0.0004,-1.9763,-1.9763,0.0,9.3234,11.2997,0.175,0.00075,0.03,0.0,-0.0015,0.0011
2019-10-01 09:41:00,0.0323,-0.0116,-2.0256,-1.9763,-0.0493,9.2838,11.3094,0.175,0.00075,0.03,-0.0086,-0.0015,-0.0015
2019-10-01 09:42:00,0.02,-0.0123,-2.0927,-2.0256,-0.0671,9.2469,11.3395,0.175,0.00075,0.03,-0.0117,-0.0016,-0.0005
2019-10-01 09:43:00,0.02,0.0,-2.1226,-2.0927,-0.0299,9.2268,11.3494,0.175,0.00075,0.03,-0.0052,-0.0016,0.0011
2019-10-01 09:44:00,0.02,0.0,-2.1494,-2.1226,-0.0268,9.2096,11.359,0.175,0.00075,0.03,-0.0047,-0.0016,0.0001
2019-10-01 09:45:00,0.02,0.0,-2.2424,-2.1494,-0.093,9.1768,11.4193,0.175,0.00075,0.03,-0.0163,-0.0017,-0.002
2019-10-01 09:46:00,0.02,0.0,-2.2857,-2.2424,-0.0433,9.149,11.4347,0.175,0.00075,0.03,-0.0076,-0.0017,0.0015
2019-10-01 09:47:00,0.0232,0.0032,-2.2681,-2.2857,0.0176,9.1567,11.4248,0.175,0.00075,0.03,0.0031,-0.0017,0.0018
2019-10-01 09:48:00,0.02,-0.0032,-2.2901,-2.2681,-0.022,9.1444,11.4346,0.175,0.00075,0.03,-0.0039,-0.0017,-0.0012
2019-10-01 09:49:00,0.02,0.0,-2.3225,-2.2901,-0.0324,9.1277,11.4502,0.175,0.00075,0.03,-0.0057,-0.0017,-0.0003
2019-10-01 09:50:00,0.02,0.0,-2.3885,-2.3225,-0.066,9.0914,11.4798,0.175,0.00075,0.03,-0.0115,-0.0018,-0.001
2019-10-01 09:51:00,0.02,0.0,-2.3981,-2.3885,-0.0096,9.0872,11.4853,0.175,0.00075,0.03,-0.0017,-0.0018,0.0017
2019-10-01 09:52:00,0.02,0.0,-2.3981,-2.3981,0.0,9.0872,11.4853,0.175,0.00075,0.03,0.0,-0.0018,0.0003
2019-10-01 09:53:00,0.02,0.0,-2.4456,-2.3981,-0.0475,9.0639,11.5095,0.175,0.00075,0.03,-0.0083,-0.0018,-0.0014
2019-10-01 09:54:00,0.02,0.0,-2.4705,-2.4456,-0.0249,9.0591,11.5295,0.175,0.00075,0.03,-0.0043,-0.0019,0.0007
2019-10-01 09:55:00,0.02,0.0,-2.5283,-2.4705,-0.0578,9.0311,11.5594,0.175,0.00075,0.03,-0.0101,-0.0019,-0.001
2019-10-01 09:56:00,0.181,0.161,-1.7449,-2.5283,0.7834,9.3418,11.0867,0.175,0.00075,0.03,0.1371,-0.0013,0.0252
2019-10-01 09:57:00,0.1979,0.0169,-1.5422,-1.7449,0.2027,9.4278,10.97,0.175,0.00075,0.03,0.0355,-0.0012,-0.0174
2019-10-01 09:58:00,0.1747,-0.0232,-1.62,-1.5422,-0.0778,9.3877,11.0078,0.175,0.00075,0.03,-0.0136,-0.0012,-0.0084
2019-10-01 09:59:00,0.1645,-0.0102,-1.6748,-1.62,-0.0548,9.3714,11.0462,0.175,0.00075,0.03,-0.0096,-0.0013,0.0007
2019-10-01 10:00:00,0.1516,-0.0129,-1.7392,-1.6748,-0.0644,9.3555,11.0947,0.175,0.00075,0.03,-0.0113,-0.0013,-0.0003
2019-10-01 10:01:00,0.1502,-0.0014,-1.7492,-1.7392,-0.01,9.3553,11.1045,0.175,0.00075,0.03,-0.0017,-0.0013,0.0016
2019-10-01 10:02:00,0.1342,-0.016,-1.822,-1.7492,-0.0728,9.3012,11.1232,0.175,0.00075,0.03,-0.0127,-0.0014,-0.0019
2019-10-01 10:03:00,0.1268,-0.0074,-1.862,-1.822,-0.04,9.281,11.143,0.175,0.00075,0.03,-0.007,-0.0014,0.001
2019-10-01 10:04:00,0.1178,-0.009,-1.9049,-1.862,-0.0429,9.2524,11.1572,0.175,0.00075,0.03,-0.0075,-0.0014,-0.0001
2019-10-01 10:05:00,0.1106,-0.0072,-1.9394,-1.9049,-0.0345,9.2323,11.1717,0.175,0.00075,0.03,-0.006,-0.0015,0.0003
2019-10-01 10:06:00,0.1056,-0.005,-1.9616,-1.9394,-0.0222,9.2197,11.1813,0.175,0.00075,0.03,-0.0039,-0.0015,0.0004
2019-10-01 10:07:00,0.0938,-0.0118,-2.015,-1.9616,-0.0534,9.1961,11.211,0.175,0.00075,0.03,-0.0093,-0.0015,-0.0009
2019-10-01 10:08:00,0.0902,-0.0036,-2.0329,-2.015,-0.0179,9.1879,11.2208,0.175,0.00075,0.03,-0.0031,-0.0015,0.0011
2019-10-01 10:09:00,0.0784,-0.0118,-2.0855,-2.0329,-0.0526,9.1642,11.2497,0.175,0.00075,0.03,-0.0092,-0.0016,-0.001
2019-10-01 10:10:01,0.0774,-0.001,-2.0904,-2.0855,-0.0049,9.1592,11.2497,0.175,0.00075,0.03,-0.0009,-0.0016,0.0014
2019-10-01 10:11:00,0.075,-0.0024,-2.0952,-2.0904,-0.0048,9.1593,11.2545,0.175,0.00075,0.03,-0.0008,-0.0016,0.0
2019-10-01 10:12:00,0.0677,-0.0073,-2.1235,-2.0952,-0.0283,9.1511,11.2746,0.175,0.00075,0.03,-0.005,-0.0016,-0.0007
2019-10-01 10:13:00,0.0533,-0.0144,-2.1897,-2.1235,-0.0662,9.1193,11.309,0.175,0.00075,0.03,-0.0116,-0.0016,-0.0011
2019-10-01 10:14:00,0.0511,-0.0022,-2.2019,-2.1897,-0.0122,9.1068,11.3088,0.175,0.00075,0.03,-0.0021,-0.0017,0.0016
2019-10-01 10:15:00,0.0473,-0.0038,-2.2139,-2.2019,-0.012,9.099,11.3128,0.175,0.00075,0.03,-0.0021,-0.0017,0.0
2019-10-01 10:16:00,0.0274,-0.0199,-2.3045,-2.2139,-0.0906,9.0629,11.3674,0.175,0.00075,0.03,-0.0159,-0.0017,-0.0024
2019-10-01 10:17:00,0.0281,0.0007,-2.3061,-2.3045,-0.0016,9.0556,11.3617,0.175,0.00075,0.03,-0.0003,-0.0017,0.0027
2019-10-01 10:18:00,0.0238,-0.0043,-2.3187,-2.3061,-0.0126,9.0477,11.3664,0.175,0.00075,0.03,-0.0022,-0.0017,-0.0003
2019-10-01 10:19:01,0.02,-0.0038,-2.3508,-2.3187,-0.0321,9.0352,11.386,0.175,0.00075,0.03,-0.0056,-0.0018,-0.0006
2019-10-01 10:20:00,0.0231,0.0031,-2.3317,-2.3508,0.0191,9.0393,11.3709,0.175,0.00075,0.03,0.0033,-0.0017,0.0015
2019-10-01 10:21:01,0.02,-0.0031,-2.3637,-2.3317,-0.032,9.0216,11.3853,0.175,0.00075,0.03,-0.0056,-0.0018,-0.0015
2019-10-01 10:22:00,0.02,0.0,-2.3637,-2.3637,-0.0,9.0216,11.3853,0.175,0.00075,0.03,-0.0,-0.0018,0.001
2019-10-01 10:23:00,0.02,0.0,-2.357,-2.3637,0.0067,9.0276,11.3846,0.175,0.00075,0.03,0.0012,-0.0018,0.0002
2019-10-01 10:24:00,0.02,0.0,-2.3711,-2.357,-0.0141,9.0081,11.3792,0.175,0.00075,0.03,-0.0025,-0.0018,-0.0006
2019-10-01 10:25:00,0.0209,0.0009,-2.3602,-2.3711,0.0109,9.0081,11.3683,0.175,0.00075,0.03,0.0019,-0.0018,0.0008
2019-10-01 10:26:00,0.02,-0.0009,-2.3691,-2.3602,-0.0089,8.9994,11.3685,0.175,0.00075,0.03,-0.0016,-0.0018,-0.0006
2019-10-01 10:27:00,0.02,0.0,-2.386,-2.3691,-0.0169,8.9925,11.3784,0.175,0.00075,0.03,-0.003,-0.0018,-0.0002
2019-10-01 10:28:00,0.02,0.0,-2.3882,-2.386,-0.0022,8.9848,11.3731,0.175,0.00075,0.03,-0.0004,-0.0018,0.0004
2019-10-01 10:29:00,0.02,0.0,-2.3987,-2.3882,-0.0105,8.984,11.3827,0.175,0.00075,0.03,-0.0018,-0.0018,-0.0003
